"baseline","variable","year","records","missing_before","missing_after","missing_after_pct"
"eligible_MAP","electricity_pct",2017,259627,0,0,0
"eligible_MAP","log_hiv_incidence",2017,259627,7420,7420,2.85794620744376
"eligible_MAP","log_gdp_pc",2017,259627,0,0,0
"eligible_MAP","log_health_expenditure_pc",2017,259627,0,0,0
"eligible_MAP","political_stability",2017,259627,0,0,0
"eligible_MAP","hib3_pct",2017,259627,0,0,0
"eligible_MAP","pcv3_pct",2017,259627,16710,0,0
"eligible_MAP","rotavirus_pct",2017,259627,64454,0,0
"eligible_MAP","any_vaccine",2017,259627,64454,0,0
"eligible_MAP","any_required",2017,259627,82861,18407,7.08978650140394
"eligible_MAP","male_pct",2001,179937,0,0,0
"eligible_MAP","male_pct",2000,156330,0,0,0
"eligible_MAP","multiple_birth_pct",2001,179937,0,0,0
"eligible_MAP","multiple_birth_pct",2000,156330,0,0,0
"eligible_MAP","mean_birth_order",2001,179937,0,0,0
"eligible_MAP","mean_birth_order",2000,156330,0,0,0
"eligible_MAP","mean_maternal_age_birth",2001,179937,0,0,0
"eligible_MAP","mean_maternal_age_birth",2000,156330,0,0,0
"eligible_MAP","mean_maternal_education_years",2001,179937,0,0,0
"eligible_MAP","mean_maternal_education_years",2000,156330,0,0,0
"eligible_MAP","mean_wealth_quintile",2001,179937,5291,5291,2.94047361020802
"eligible_MAP","mean_wealth_quintile",2000,156330,30380,30380,19.4332501759099
"eligible_MAP","urban_pct",2001,179937,0,0,0
"eligible_MAP","urban_pct",2000,156330,0,0,0
"eligible_MAP","dtp3_pct",2001,179937,0,0,0
"eligible_MAP","dtp3_pct",2000,156330,0,0,0
"eligible_MAP","measles_pct",2001,179937,0,0,0
"eligible_MAP","measles_pct",2000,156330,0,0,0
"eligible_MAP","facility_delivery_pct",2001,179937,1769,1769,0.983121870432429
"eligible_MAP","facility_delivery_pct",2000,156330,205,205,0.131132859975692
"eligible_MAP","exclusive_breastfeeding_pct",2001,179937,162908,162908,90.5361320906762
"eligible_MAP","exclusive_breastfeeding_pct",2000,156330,153466,153466,98.1679779952664
"eligible_MAP","short_birth_interval_pct",2001,179937,1769,1769,0.983121870432429
"eligible_MAP","short_birth_interval_pct",2000,156330,205,205,0.131132859975692
"eligible_MAP","improved_water_pct",2001,179937,1769,1769,0.983121870432429
"eligible_MAP","improved_water_pct",2000,156330,205,205,0.131132859975692
"eligible_MAP","improved_sanitation_pct",2001,179937,1769,1769,0.983121870432429
"eligible_MAP","improved_sanitation_pct",2000,156330,205,205,0.131132859975692
"eligible_MAP","electricity_pct",2001,179937,6807,6807,3.78299071341636
"eligible_MAP","electricity_pct",2000,156330,205,205,0.131132859975692
"eligible_MAP","log_hiv_incidence",2001,179937,0,0,0
"eligible_MAP","log_hiv_incidence",2000,156330,0,0,0
"eligible_MAP","log_gdp_pc",2001,179937,0,0,0
"eligible_MAP","log_gdp_pc",2000,156330,0,0,0
"eligible_MAP","log_health_expenditure_pc",2001,179937,6646,6646,3.69351495245558
"eligible_MAP","log_health_expenditure_pc",2000,156330,1356,1356,0.867395893302629
"eligible_MAP","political_stability",2001,179937,179937,179937,100
"eligible_MAP","political_stability",2000,156330,0,0,0
"eligible_MAP","hib3_pct",2001,179937,179937,7404,4.11477350405975
"eligible_MAP","hib3_pct",2000,156330,156330,0,0
"eligible_MAP","pcv3_pct",2001,179937,179937,0,0
"eligible_MAP","pcv3_pct",2000,156330,156330,0,0
"eligible_MAP","rotavirus_pct",2001,179937,179937,0,0
"eligible_MAP","rotavirus_pct",2000,156330,156330,0,0
"eligible_MAP","any_vaccine",2001,179937,179937,7404,4.11477350405975
"eligible_MAP","any_vaccine",2000,156330,156330,0,0
"eligible_MAP","any_required",2001,179937,179937,179937,100
"eligible_MAP","any_required",2000,156330,156330,156330,100
"previous_primary","male_pct",2004,232180,0,0,0
"previous_primary","male_pct",2002,214849,0,0,0
"previous_primary","male_pct",2003,211264,0,0,0
"previous_primary","multiple_birth_pct",2004,232180,0,0,0
"previous_primary","multiple_birth_pct",2002,214849,0,0,0
"previous_primary","multiple_birth_pct",2003,211264,0,0,0
"previous_primary","mean_birth_order",2004,232180,0,0,0
"previous_primary","mean_birth_order",2002,214849,0,0,0
"previous_primary","mean_birth_order",2003,211264,0,0,0
"previous_primary","mean_maternal_age_birth",2004,232180,0,0,0
"previous_primary","mean_maternal_age_birth",2002,214849,0,0,0
"previous_primary","mean_maternal_age_birth",2003,211264,0,0,0
"previous_primary","mean_maternal_education_years",2004,232180,0,0,0
"previous_primary","mean_maternal_education_years",2002,214849,0,0,0
"previous_primary","mean_maternal_education_years",2003,211264,0,0,0
"previous_primary","mean_wealth_quintile",2004,232180,0,0,0
"previous_primary","mean_wealth_quintile",2002,214849,0,0,0
"previous_primary","mean_wealth_quintile",2003,211264,0,0,0
"previous_primary","urban_pct",2004,232180,0,0,0
"previous_primary","urban_pct",2002,214849,0,0,0
"previous_primary","urban_pct",2003,211264,0,0,0
"previous_primary","dtp3_pct",2004,232180,0,0,0
"previous_primary","dtp3_pct",2002,214849,0,0,0
"previous_primary","dtp3_pct",2003,211264,0,0,0
"previous_primary","measles_pct",2004,232180,0,0,0
"previous_primary","measles_pct",2002,214849,0,0,0
"previous_primary","measles_pct",2003,211264,0,0,0
"previous_primary","facility_delivery_pct",2004,232180,22218,22218,9.56929968128176
"previous_primary","facility_delivery_pct",2002,214849,2293,2293,1.06726119274467
"previous_primary","facility_delivery_pct",2003,211264,3402,3402,1.61030748258104
"previous_primary","exclusive_breastfeeding_pct",2004,232180,115153,115153,49.596433801361
"previous_primary","exclusive_breastfeeding_pct",2002,214849,173341,173341,80.6803848284144
"previous_primary","exclusive_breastfeeding_pct",2003,211264,148279,148279,70.1865911844895
"previous_primary","short_birth_interval_pct",2004,232180,2474,2474,1.06555258850892
"previous_primary","short_birth_interval_pct",2002,214849,2293,2293,1.06726119274467
"previous_primary","short_birth_interval_pct",2003,211264,2277,2277,1.07779839442593
"previous_primary","improved_water_pct",2004,232180,2474,2474,1.06555258850892
"previous_primary","improved_water_pct",2002,214849,2293,2293,1.06726119274467
"previous_primary","improved_water_pct",2003,211264,2277,2277,1.07779839442593
"previous_primary","improved_sanitation_pct",2004,232180,2474,2474,1.06555258850892
"previous_primary","improved_sanitation_pct",2002,214849,2293,2293,1.06726119274467
"previous_primary","improved_sanitation_pct",2003,211264,2277,2277,1.07779839442593
"previous_primary","electricity_pct",2004,232180,22818,22818,9.82771987251271
"previous_primary","electricity_pct",2002,214849,21944,21944,10.2136849601348
"previous_primary","electricity_pct",2003,211264,22728,22728,10.7581036049682
"previous_primary","log_hiv_incidence",2004,232180,0,0,0
"previous_primary","log_hiv_incidence",2002,214849,0,0,0
"previous_primary","log_hiv_incidence",2003,211264,0,0,0
"previous_primary","log_gdp_pc",2004,232180,0,0,0
"previous_primary","log_gdp_pc",2002,214849,0,0,0
"previous_primary","log_gdp_pc",2003,211264,0,0,0
"previous_primary","log_health_expenditure_pc",2004,232180,0,0,0
"previous_primary","log_health_expenditure_pc",2002,214849,0,0,0
"previous_primary","log_health_expenditure_pc",2003,211264,0,0,0
"previous_primary","political_stability",2004,232180,0,0,0
"previous_primary","political_stability",2002,214849,0,0,0
"previous_primary","political_stability",2003,211264,0,0,0
"previous_primary","hib3_pct",2004,232180,182261,0,0
"previous_primary","hib3_pct",2002,214849,171160,0,0
"previous_primary","hib3_pct",2003,211264,168071,0,0
"previous_primary","pcv3_pct",2004,232180,232180,0,0
"previous_primary","pcv3_pct",2002,214849,214849,0,0
"previous_primary","pcv3_pct",2003,211264,211264,0,0
"previous_primary","rotavirus_pct",2004,232180,232180,0,0
"previous_primary","rotavirus_pct",2002,214849,214849,0,0
"previous_primary","rotavirus_pct",2003,211264,211264,0,0
"previous_primary","any_vaccine",2004,232180,232180,0,0
"previous_primary","any_vaccine",2002,214849,214849,0,0
"previous_primary","any_vaccine",2003,211264,211264,0,0
"previous_primary","any_required",2004,232180,232180,137841,59.3681626324403
"previous_primary","any_required",2002,214849,214849,195285,90.8940697885492
"previous_primary","any_required",2003,211264,211264,171007,80.9446947894577
"eligible_MAP","male_pct",2004,253411,0,0,0
"eligible_MAP","male_pct",2002,228217,0,0,0
"eligible_MAP","male_pct",2003,225886,0,0,0
"eligible_MAP","multiple_birth_pct",2004,253411,0,0,0
"eligible_MAP","multiple_birth_pct",2002,228217,0,0,0
"eligible_MAP","multiple_birth_pct",2003,225886,0,0,0
"eligible_MAP","mean_birth_order",2004,253411,0,0,0
"eligible_MAP","mean_birth_order",2002,228217,0,0,0
"eligible_MAP","mean_birth_order",2003,225886,0,0,0
"eligible_MAP","mean_maternal_age_birth",2004,253411,0,0,0
"eligible_MAP","mean_maternal_age_birth",2002,228217,0,0,0
"eligible_MAP","mean_maternal_age_birth",2003,225886,0,0,0
"eligible_MAP","mean_maternal_education_years",2004,253411,0,0,0
"eligible_MAP","mean_maternal_education_years",2002,228217,0,0,0
"eligible_MAP","mean_maternal_education_years",2003,225886,0,0,0
"eligible_MAP","mean_wealth_quintile",2004,253411,0,0,0
"eligible_MAP","mean_wealth_quintile",2002,228217,194,194,0.0850068136904788
"eligible_MAP","mean_wealth_quintile",2003,225886,0,0,0
"eligible_MAP","urban_pct",2004,253411,0,0,0
"eligible_MAP","urban_pct",2002,228217,0,0,0
"eligible_MAP","urban_pct",2003,225886,0,0,0
"eligible_MAP","dtp3_pct",2004,253411,0,0,0
"eligible_MAP","dtp3_pct",2002,228217,0,0,0
"eligible_MAP","dtp3_pct",2003,225886,0,0,0
"eligible_MAP","measles_pct",2004,253411,0,0,0
"eligible_MAP","measles_pct",2002,228217,0,0,0
"eligible_MAP","measles_pct",2003,225886,0,0,0
"eligible_MAP","facility_delivery_pct",2004,253411,27845,27845,10.9880786548335
"eligible_MAP","facility_delivery_pct",2002,228217,3147,3147,1.37895073548421
"eligible_MAP","facility_delivery_pct",2003,225886,4257,4257,1.88457894690242
"eligible_MAP","exclusive_breastfeeding_pct",2004,253411,120135,120135,47.4071764840516
"eligible_MAP","exclusive_breastfeeding_pct",2002,228217,173656,173656,76.0924909187309
"eligible_MAP","exclusive_breastfeeding_pct",2003,225886,148410,148410,65.7012829480357
"eligible_MAP","short_birth_interval_pct",2004,253411,3243,3243,1.27973923783893
"eligible_MAP","short_birth_interval_pct",2002,228217,3147,3147,1.37895073548421
"eligible_MAP","short_birth_interval_pct",2003,225886,3126,3126,1.3838839060411
"eligible_MAP","improved_water_pct",2004,253411,3243,3243,1.27973923783893
"eligible_MAP","improved_water_pct",2002,228217,3147,3147,1.37895073548421
"eligible_MAP","improved_water_pct",2003,225886,3126,3126,1.3838839060411
"eligible_MAP","improved_sanitation_pct",2004,253411,3243,3243,1.27973923783893
"eligible_MAP","improved_sanitation_pct",2002,228217,3147,3147,1.37895073548421
"eligible_MAP","improved_sanitation_pct",2003,225886,3126,3126,1.3838839060411
"eligible_MAP","electricity_pct",2004,253411,23601,23601,9.31332893994341
"eligible_MAP","electricity_pct",2002,228217,22822,22822,10.0001314538356
"eligible_MAP","electricity_pct",2003,225886,23598,23598,10.446862576698
"eligible_MAP","log_hiv_incidence",2004,253411,14647,14647,5.77993851884883
"eligible_MAP","log_hiv_incidence",2002,228217,6380,6380,2.79558490384152
"eligible_MAP","log_hiv_incidence",2003,225886,7621,7621,3.37382573510532
"eligible_MAP","log_gdp_pc",2004,253411,0,0,0
"eligible_MAP","log_gdp_pc",2002,228217,0,0,0
"eligible_MAP","log_gdp_pc",2003,225886,0,0,0
"eligible_MAP","log_health_expenditure_pc",2004,253411,6306,6306,2.48844762066366
"eligible_MAP","log_health_expenditure_pc",2002,228217,6642,6642,2.91038792026887
"eligible_MAP","log_health_expenditure_pc",2003,225886,6827,6827,3.02232099377562
"eligible_MAP","political_stability",2004,253411,0,0,0
"eligible_MAP","political_stability",2002,228217,0,0,0
"eligible_MAP","political_stability",2003,225886,0,0,0
"eligible_MAP","hib3_pct",2004,253411,203456,0,0
"eligible_MAP","hib3_pct",2002,228217,184514,0,0
"eligible_MAP","hib3_pct",2003,225886,182673,0,0
"eligible_MAP","pcv3_pct",2004,253411,253411,0,0
"eligible_MAP","pcv3_pct",2002,228217,228217,0,0
"eligible_MAP","pcv3_pct",2003,225886,225886,0,0
"eligible_MAP","rotavirus_pct",2004,253411,253411,0,0
"eligible_MAP","rotavirus_pct",2002,228217,228217,0,0
"eligible_MAP","rotavirus_pct",2003,225886,225886,0,0
"eligible_MAP","any_vaccine",2004,253411,253411,0,0
"eligible_MAP","any_vaccine",2002,228217,228217,0,0
"eligible_MAP","any_vaccine",2003,225886,225886,0,0
"eligible_MAP","any_required",2004,253411,253411,159001,62.7443165450592
"eligible_MAP","any_required",2002,228217,228217,208650,91.426142662466
"eligible_MAP","any_required",2003,225886,225886,185609,82.1693243494506
"previous_primary","male_pct",2000,124558,0,0,0
"previous_primary","multiple_birth_pct",2000,124558,0,0,0
"previous_primary","mean_birth_order",2000,124558,0,0,0
"previous_primary","mean_maternal_age_birth",2000,124558,0,0,0
"previous_primary","mean_maternal_education_years",2000,124558,0,0,0
"previous_primary","mean_wealth_quintile",2000,124558,0,0,0
"previous_primary","urban_pct",2000,124558,0,0,0
"previous_primary","dtp3_pct",2000,124558,0,0,0
"previous_primary","measles_pct",2000,124558,0,0,0
"previous_primary","facility_delivery_pct",2000,124558,0,0,0
"previous_primary","exclusive_breastfeeding_pct",2000,124558,124558,124558,100
"previous_primary","short_birth_interval_pct",2000,124558,0,0,0
"previous_primary","improved_water_pct",2000,124558,0,0,0
"previous_primary","improved_sanitation_pct",2000,124558,0,0,0
"previous_primary","electricity_pct",2000,124558,0,0,0
"previous_primary","log_hiv_incidence",2000,124558,0,0,0
"previous_primary","log_gdp_pc",2000,124558,0,0,0
"previous_primary","log_health_expenditure_pc",2000,124558,0,0,0
"previous_primary","political_stability",2000,124558,0,0,0
"previous_primary","hib3_pct",2000,124558,124558,0,0
"previous_primary","pcv3_pct",2000,124558,124558,0,0
"previous_primary","rotavirus_pct",2000,124558,124558,0,0
"previous_primary","any_vaccine",2000,124558,124558,0,0
"previous_primary","any_required",2000,124558,124558,124558,100
"eligible_MAP","male_pct",2024,7247,0,0,0
"eligible_MAP","multiple_birth_pct",2024,7247,0,0,0
"eligible_MAP","mean_birth_order",2024,7247,0,0,0
"eligible_MAP","mean_maternal_age_birth",2024,7247,0,0,0
"eligible_MAP","mean_maternal_education_years",2024,7247,0,0,0
"eligible_MAP","mean_wealth_quintile",2024,7247,0,0,0
"eligible_MAP","urban_pct",2024,7247,0,0,0
"eligible_MAP","dtp3_pct",2024,7247,0,0,0
"eligible_MAP","measles_pct",2024,7247,0,0,0
"eligible_MAP","facility_delivery_pct",2024,7247,3,3,0.0413964399061681
"eligible_MAP","exclusive_breastfeeding_pct",2024,7247,0,0,0
"eligible_MAP","short_birth_interval_pct",2024,7247,3,3,0.0413964399061681
"eligible_MAP","improved_water_pct",2024,7247,3,3,0.0413964399061681
"eligible_MAP","improved_sanitation_pct",2024,7247,3,3,0.0413964399061681
"eligible_MAP","electricity_pct",2024,7247,3,3,0.0413964399061681
"eligible_MAP","log_hiv_incidence",2024,7247,0,0,0
"eligible_MAP","log_gdp_pc",2024,7247,0,0,0
"eligible_MAP","log_health_expenditure_pc",2024,7247,7247,7247,100
"eligible_MAP","political_stability",2024,7247,0,0,0
"eligible_MAP","hib3_pct",2024,7247,0,0,0
"eligible_MAP","pcv3_pct",2024,7247,0,0,0
"eligible_MAP","rotavirus_pct",2024,7247,0,0,0
"eligible_MAP","any_vaccine",2024,7247,0,0,0
"eligible_MAP","any_required",2024,7247,7247,7247,100
